metric_name,metric_description,metric_unit,ds_name,ds_description,net,sta,loc,chan,value,starttime,endtime,lat,lon,elev
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","BK","YBH  ","00","HHE","2.73121138517e-05","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","6.42380345897e-07","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","2805","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","-1229.2638791","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","257.295284721","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","-2545","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","260","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","1802.53","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","1802.53","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","BK","YBH  ","00","HHE","50.0008321775","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","41.73204","-122.710388","1059.7"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-180.372","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-177.498","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-165.938","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-149.512","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-142.953","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-118.768","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-149.572","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-137.093","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-127.429","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-131.545","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-126.026","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","2.38738734535e-06","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","2.97041411958e-07","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","1561","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","188.820804647","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","206.514235663","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-642","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","919","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","3605.06","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","3605.06","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","100.001664355","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.240601","-122.109299","1948"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","1","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-101.092","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-103.851","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-105.219","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-107.26","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-107.856","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-108.322","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-117.071","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-122.241","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-120.695","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-111.527","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-111.686","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","REED ","--","HNZ","1.13476805492e-05","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","REED ","--","HNZ","1.57745441907e-06","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","221","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-12616.8271344","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","15.9572395584","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-12727","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-12506","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","7210.11","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","7210.11","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","REED ","--","HNZ","200.003051318","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","14.78","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 02:00:00","2018-02-01 03:00:00","43.701279","-124.107513","5"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 02:00:00","2018-02-01 03:00:00","47.582088","-122.331451","6"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 02:00:00","2018-02-01 03:00:00","47.582088","-122.331451","6"
